state,month_year,cocaine,heroin,methadone,number_of_deaths,number_drug_overdose_death,opioids,percent_drugs_specified,psychostimulants,unemployment_data
AK,Apr-2015,0,0,0,4133,126,0,0,0,6.5
AK,Apr-2016,0,0,0,4262,132,0,0,0,6.8
AK,Apr-2017,0,0,0,4325,117,0,0,0,7.0
AK,Apr-2018,0,0,0,4341,141,0,0,0,6.7
AK,Aug-2015,0,0,0,4222,124,0,0,0,6.5
AK,Aug-2016,0,0,0,4276,138,0,0,0,6.9
AK,Aug-2017,0,0,0,4234,137,0,0,0,7.0
AK,Aug-2018,0,0,0,4382,110,0,0,0,6.5
AK,Dec-2015,0,0,0,4193,121,0,0,0,6.7
AK,Dec-2016,0,0,0,4355,129,0,0,0,6.9
AK,Dec-2017,0,0,0,4279,141,0,0,0,6.8
AK,Feb-2015,0,0,0,4084,127,0,0,0,6.5
AK,Feb-2016,0,0,0,4198,128,0,0,0,6.7
AK,Feb-2017,0,0,0,4347,124,0,0,0,6.9
AK,Feb-2018,0,0,0,4304,139,0,0,0,6.7
AK,Jan-2015,0,0,0,4034,126,0,0,0,6.5
AK,Jan-2016,0,0,0,4213,126,0,0,0,6.7
AK,Jan-2017,0,0,0,4374,126,0,0,0,6.9
AK,Jan-2018,0,0,0,4260,138,0,0,0,6.8
AK,Jul-2015,0,0,0,4220,117,0,0,0,6.5
AK,Jul-2016,0,0,0,4269,143,0,0,0,6.9
AK,Jul-2017,0,0,0,4236,128,0,0,0,7.0
AK,Jul-2018,0,0,0,4337,115,0,0,0,6.6
AK,Jun-2015,0,0,0,4201,121,0,0,0,6.5
AK,Jun-2016,0,0,0,4261,138,0,0,0,6.9
AK,Jun-2017,0,0,0,4276,122,0,0,0,7.0
AK,Jun-2018,0,0,0,4309,124,0,0,0,6.6
AK,Mar-2015,0,0,0,4101,125,0,0,0,6.5
AK,Mar-2016,0,0,0,4230,125,0,0,0,6.8
AK,Mar-2017,0,0,0,4359,126,0,0,0,6.9
AK,Mar-2018,0,0,0,4286,135,0,0,0,6.7
AK,May-2015,0,0,0,4196,125,0,0,0,6.5
AK,May-2016,0,0,0,4241,140,0,0,0,6.9
AK,May-2017,0,0,0,4277,120,0,0,0,7.0
AK,May-2018,0,0,0,4351,125,0,0,0,6.6
AK,Nov-2015,0,0,0,4219,115,0,0,0,6.6
AK,Nov-2016,0,0,0,4289,133,0,0,0,6.9
AK,Nov-2017,0,0,0,4308,138,0,0,0,6.9
AK,Oct-2015,0,0,0,4241,120,0,0,0,6.6
AK,Oct-2016,0,0,0,4291,131,0,0,0,6.9
AK,Oct-2017,0,0,0,4283,144,0,0,0,6.9
AK,Sep-2015,0,0,0,4242,125,0,0,0,6.5
AK,Sep-2016,0,0,0,4256,131,0,0,0,6.9
AK,Sep-2017,0,0,0,4299,148,0,0,0,7.0
AL,Apr-2015,0,0,0,50565,738,0,0,0,6.1
AL,Apr-2016,0,0,0,50391,676,0,0,0,5.9
AL,Apr-2017,0,0,0,51794,795,0,0,0,4.7
AL,Apr-2018,0,0,0,53243,780,0,0,0,4.1
AL,Aug-2015,0,0,0,50930,736,0,0,0,6.1
AL,Aug-2016,0,0,0,50756,685,0,0,0,5.8
AL,Aug-2017,0,0,0,52075,808,0,0,0,4.1
AL,Aug-2018,0,0,0,53469,738,0,0,0,3.9
AL,Dec-2015,0,0,0,50870,720,0,0,0,6.0
AL,Dec-2016,0,0,0,51431,740,0,0,0,5.7
AL,Dec-2017,0,0,0,52307,807,0,0,0,3.9
AL,Feb-2015,0,0,0,50004,723,0,0,0,6.0
AL,Feb-2016,0,0,0,50555,710,0,0,0,5.9
AL,Feb-2017,0,0,0,51542,759,0,0,0,5.2
AL,Feb-2018,0,0,0,53272,797,0,0,0,4.0
AL,Jan-2015,0,0,0,49543,715,0,0,0,6.0
AL,Jan-2016,0,0,0,50534,706,0,0,0,6.0
AL,Jan-2017,0,0,0,51652,763,0,0,0,5.5
AL,Jan-2018,0,0,0,53105,786,0,0,0,3.9
AL,Jul-2015,0,0,0,50841,743,0,0,0,6.2
AL,Jul-2016,0,0,0,50683,681,0,0,0,5.8
AL,Jul-2017,0,0,0,52035,809,0,0,0,4.2
AL,Jul-2018,0,0,0,53445,753,0,0,0,4.0
AL,Jun-2015,0,0,0,50658,756,0,0,0,6.2
AL,Jun-2016,0,0,0,50613,674,0,0,0,5.8
AL,Jun-2017,0,0,0,52000,804,0,0,0,4.3
AL,Jun-2018,0,0,0,53353,760,0,0,0,4.1
AL,Mar-2015,0,0,0,50486,733,0,0,0,6.1
AL,Mar-2016,0,0,0,50348,681,0,0,0,5.9
AL,Mar-2017,0,0,0,51668,794,0,0,0,5.0
AL,Mar-2018,0,0,0,53222,782,0,0,0,4.0
AL,May-2015,0,0,0,50516,755,0,0,0,6.2
AL,May-2016,0,0,0,50511,654,0,0,0,5.8
AL,May-2017,0,0,0,51943,812,0,0,0,4.5
AL,May-2018,0,0,0,53273,783,0,0,0,4.1
AL,Nov-2015,0,0,0,51093,725,0,0,0,6.0
AL,Nov-2016,0,0,0,51110,718,0,0,0,5.8
AL,Nov-2017,0,0,0,52254,799,0,0,0,3.9
AL,Oct-2015,0,0,0,51091,730,0,0,0,6.0
AL,Oct-2016,0,0,0,50869,704,0,0,0,5.9
AL,Oct-2017,0,0,0,52267,801,0,0,0,3.9
AL,Sep-2015,0,0,0,51044,744,0,0,0,6.1
AL,Sep-2016,0,0,0,50810,695,0,0,0,5.9
AL,Sep-2017,0,0,0,52232,800,0,0,0,4.0
AR,Apr-2015,0,0,0,30444,373,0,0,0,5.4
AR,Apr-2016,0,0,0,30489,372,0,0,0,4.0
AR,Apr-2017,0,0,0,31382,386,0,0,0,3.6
AR,Apr-2018,0,0,0,32053,423,0,0,0,3.7
AR,Aug-2015,0,0,0,30884,398,0,0,0,4.8
AR,Aug-2016,0,0,0,30488,383,0,0,0,3.9
AR,Aug-2017,0,0,0,31596,406,0,0,0,3.7
AR,Aug-2018,0,0,0,31996,449,0,0,0,3.6
AR,Dec-2015,0,0,0,30986,381,0,0,0,4.3
AR,Dec-2016,0,0,0,31028,386,0,0,0,3.7
AR,Dec-2017,0,0,0,31823,425,0,0,0,3.8
AR,Feb-2015,0,0,0,30332,366,0,0,0,5.6
AR,Feb-2016,0,0,0,30413,379,0,0,0,4.1
AR,Feb-2017,0,0,0,31156,380,0,0,0,3.7
AR,Feb-2018,0,0,0,32398,424,0,0,0,3.8
AR,Jan-2015,0,0,0,30122,366,0,0,0,5.6
AR,Jan-2016,0,0,0,30624,378,0,0,0,4.2
AR,Jan-2017,0,0,0,31113,384,0,0,0,3.7
AR,Jan-2018,0,0,0,32294,427,0,0,0,3.8
AR,Jul-2015,0,0,0,30685,395,0,0,0,5.0
AR,Jul-2016,0,0,0,30590,378,0,0,0,3.9
AR,Jul-2017,0,0,0,31550,395,0,0,0,3.7
AR,Jul-2018,0,0,0,32029,445,0,0,0,3.6
AR,Jun-2015,0,0,0,30722,391,0,0,0,5.2
AR,Jun-2016,0,0,0,30434,369,0,0,0,4.0
AR,Jun-2017,0,0,0,31555,398,0,0,0,3.7
AR,Jun-2018,0,0,0,32067,442,0,0,0,3.7
AR,Mar-2015,0,0,0,30387,385,0,0,0,5.5
AR,Mar-2016,0,0,0,30421,363,0,0,0,4.1
AR,Mar-2017,0,0,0,31309,384,0,0,0,3.6
AR,Mar-2018,0,0,0,32199,429,0,0,0,3.8
AR,May-2015,0,0,0,30602,383,0,0,0,5.3
AR,May-2016,0,0,0,30361,376,0,0,0,4.0
AR,May-2017,0,0,0,31496,383,0,0,0,3.7
AR,May-2018,0,0,0,32112,440,0,0,0,3.7
AR,Nov-2015,0,0,0,31007,389,0,0,0,4.4
AR,Nov-2016,0,0,0,30697,378,0,0,0,3.8
AR,Nov-2017,0,0,0,31654,411,0,0,0,3.8
AR,Oct-2015,0,0,0,31015,397,0,0,0,4.5
AR,Oct-2016,0,0,0,30489,372,0,0,0,3.8
AR,Oct-2017,0,0,0,31724,410,0,0,0,3.8
AR,Sep-2015,0,0,0,30931,392,0,0,0,4.7
AR,Sep-2016,0,0,0,30540,379,0,0,0,3.9
AR,Sep-2017,0,0,0,31718,413,0,0,0,3.7
AZ,Apr-2015,0,0,0,53025,1173,0,0,0,6.2
AZ,Apr-2016,0,0,0,56436,1335,0,0,0,5.5
AZ,Apr-2017,0,0,0,56454,1418,0,0,0,5.0
AZ,Apr-2018,0,0,0,60305,1610,0,0,0,4.8
AZ,Aug-2015,0,0,0,53907,1240,0,0,0,6.0
AZ,Aug-2016,0,0,0,56960,1410,0,0,0,5.3
AZ,Aug-2017,0,0,0,57310,1468,0,0,0,4.7
AZ,Aug-2018,0,0,0,60289,1669,0,0,0,4.8
AZ,Dec-2015,0,0,0,54853,1267,0,0,0,5.7
AZ,Dec-2016,0,0,0,57215,1393,0,0,0,5.2
AZ,Dec-2017,0,0,0,58440,1555,0,0,0,4.8
AZ,Feb-2015,0,0,0,52371,1175,0,0,0,6.3
AZ,Feb-2016,0,0,0,55755,1307,0,0,0,5.6
AZ,Feb-2017,0,0,0,56609,1411,0,0,0,5.1
AZ,Feb-2018,0,0,0,59898,1581,0,0,0,4.8
AZ,Jan-2015,0,0,0,52342,1193,0,0,0,6.4
AZ,Jan-2016,0,0,0,54917,1298,0,0,0,5.6
AZ,Jan-2017,0,0,0,57221,1417,0,0,0,5.2
AZ,Jan-2018,0,0,0,59585,1571,0,0,0,4.8
AZ,Jul-2015,0,0,0,53685,1201,0,0,0,6.0
AZ,Jul-2016,0,0,0,56865,1421,0,0,0,5.4
AZ,Jul-2017,0,0,0,57215,1450,0,0,0,4.8
AZ,Jul-2018,0,0,0,60168,1647,0,0,0,4.7
AZ,Jun-2015,0,0,0,53462,1209,0,0,0,6.1
AZ,Jun-2016,0,0,0,56648,1370,0,0,0,5.4
AZ,Jun-2017,0,0,0,57013,1455,0,0,0,4.9
AZ,Jun-2018,0,0,0,60114,1603,0,0,0,4.7
AZ,Mar-2015,0,0,0,52826,1174,0,0,0,6.2
AZ,Mar-2016,0,0,0,56319,1313,0,0,0,5.5
AZ,Mar-2017,0,0,0,56269,1429,0,0,0,5.1
AZ,Mar-2018,0,0,0,60189,1592,0,0,0,4.8
AZ,May-2015,0,0,0,53225,1184,0,0,0,6.1
AZ,May-2016,0,0,0,56522,1350,0,0,0,5.5
AZ,May-2017,0,0,0,56721,1437,0,0,0,4.9
AZ,May-2018,0,0,0,60186,1605,0,0,0,4.7
AZ,Nov-2015,0,0,0,54421,1269,0,0,0,5.8
AZ,Nov-2016,0,0,0,57252,1397,0,0,0,5.2
AZ,Nov-2017,0,0,0,57852,1517,0,0,0,4.8
AZ,Oct-2015,0,0,0,54122,1264,0,0,0,5.9
AZ,Oct-2016,0,0,0,57277,1405,0,0,0,5.3
AZ,Oct-2017,0,0,0,57694,1503,0,0,0,4.7
AZ,Sep-2015,0,0,0,54058,1241,0,0,0,5.9
AZ,Sep-2016,0,0,0,57051,1404,0,0,0,5.3
AZ,Sep-2017,0,0,0,57531,1492,0,0,0,4.7
CA,Apr-2015,0,0,0,252831,4625,0,0,0,6.5
CA,Apr-2016,0,0,0,261595,4795,0,0,0,5.5
CA,Apr-2017,0,0,0,265286,4714,0,0,0,5.0
CA,Apr-2018,0,0,0,272674,5092,0,0,0,4.3
CA,Aug-2015,0,0,0,256464,4670,0,0,0,6.0
CA,Aug-2016,0,0,0,261781,4791,0,0,0,5.4
CA,Aug-2017,0,0,0,267347,4900,0,0,0,4.7
CA,Aug-2018,0,0,0,272489,5001,0,0,0,4.1
CA,Dec-2015,0,0,0,260172,4762,0,0,0,5.7
CA,Dec-2016,0,0,0,263199,4755,0,0,0,5.3
CA,Dec-2017,0,0,0,269377,5028,0,0,0,4.4
CA,Feb-2015,0,0,0,249920,4616,0,0,0,6.7
CA,Feb-2016,0,0,0,260508,4745,0,0,0,5.6
CA,Feb-2017,0,0,0,264889,4724,0,0,0,5.1
CA,Feb-2018,0,0,0,271528,5138,0,0,0,4.3
CA,Jan-2015,0,0,0,248191,4603,0,0,0,6.8
CA,Jan-2016,0,0,0,259303,4745,0,0,0,5.7
CA,Jan-2017,0,0,0,265340,4771,0,0,0,5.2
CA,Jan-2018,0,0,0,271347,5075,0,0,0,4.4
CA,Jul-2015,0,0,0,255417,4628,0,0,0,6.1
CA,Jul-2016,0,0,0,261603,4816,0,0,0,5.5
CA,Jul-2017,0,0,0,267372,4870,0,0,0,4.7
CA,Jul-2018,0,0,0,272056,5001,0,0,0,4.1
CA,Jun-2015,0,0,0,254838,4604,0,0,0,6.2
CA,Jun-2016,0,0,0,261467,4844,0,0,0,5.5
CA,Jun-2017,0,0,0,266897,4808,0,0,0,4.8
CA,Jun-2018,0,0,0,271919,5016,0,0,0,4.2
CA,Mar-2015,0,0,0,251540,4608,0,0,0,6.6
CA,Mar-2016,0,0,0,261416,4768,0,0,0,5.6
CA,Mar-2017,0,0,0,264767,4721,0,0,0,5.0
CA,Mar-2018,0,0,0,272912,5116,0,0,0,4.3
CA,May-2015,0,0,0,253858,4607,0,0,0,6.4
CA,May-2016,0,0,0,261557,4811,0,0,0,5.5
CA,May-2017,0,0,0,265953,4761,0,0,0,4.9
CA,May-2018,0,0,0,272205,5024,0,0,0,4.2
CA,Nov-2015,0,0,0,258808,4747,0,0,0,5.7
CA,Nov-2016,0,0,0,262360,4709,0,0,0,5.4
CA,Nov-2017,0,0,0,268369,5059,0,0,0,4.5
CA,Oct-2015,0,0,0,257750,4784,0,0,0,5.8
CA,Oct-2016,0,0,0,262751,4659,0,0,0,5.4
CA,Oct-2017,0,0,0,268366,5078,0,0,0,4.5
CA,Sep-2015,0,0,0,257163,4747,0,0,0,5.9
CA,Sep-2016,0,0,0,262041,4716,0,0,0,5.4
CA,Sep-2017,0,0,0,268090,4972,0,0,0,4.6
CO,Apr-2015,0,0,0,36601,950,0,0,0,4.1
CO,Apr-2016,0,0,0,37351,894,0,0,0,3.4
CO,Apr-2017,0,0,0,38521,989,0,0,0,2.6
CO,Apr-2018,0,0,0,38931,1046,0,0,0,3.0
CO,Aug-2015,0,0,0,37125,928,0,0,0,3.7
CO,Aug-2016,0,0,0,37650,934,0,0,0,3.2
CO,Aug-2017,0,0,0,38380,1019,0,0,0,2.8
CO,Aug-2018,0,0,0,39281,1025,0,0,0,3.4
CO,Dec-2015,0,0,0,36993,913,0,0,0,3.4
CO,Dec-2016,0,0,0,38151,965,0,0,0,2.8
CO,Dec-2017,0,0,0,38759,1040,0,0,0,2.8
CO,Feb-2015,0,0,0,36330,932,0,0,0,4.2
CO,Feb-2016,0,0,0,36987,912,0,0,0,3.4
CO,Feb-2017,0,0,0,38358,967,0,0,0,2.6
CO,Feb-2018,0,0,0,38953,1053,0,0,0,2.9
CO,Jan-2015,0,0,0,36264,923,0,0,0,4.2
CO,Jan-2016,0,0,0,36752,913,0,0,0,3.4
CO,Jan-2017,0,0,0,38236,977,0,0,0,2.7
CO,Jan-2018,0,0,0,38985,1048,0,0,0,2.9
